"","S0","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99"
"SBS30",174.9939,186.8346,190.3848,230.2103,161.8162,226.7497,195.2592,187.9842,255.6311,314.3382,220.769,198.7273,85.8815,53.9486,287.6466,111.3451,220.2044,132.377,202.7713,63.7313,184.4168,152.9674,217.9328,325.3237,306.6182,239.1794,263.8039,65.0579,164.2635,364.2056,263.8851,323.4437,271.6147,310.3416,286.8506,114.6109,138.1421,198.3378,331.6287,176.7445,236.132,124.9142,302.3048,237.0528,173.0939,288.6029,174.8833,249.3042,233.9189,249.5279,263.4098,279.2857,324.2964,356.1759,285.9611,217.138,276.6738,220.3364,266.246,147.3064,263.6838,233.6309,75.467,269.5818,163.4349,190.624,202.9348,319.0163,228.0754,299.005,145.6375,236.7864,200.7087,65.3088,220.7781,224.6135,142.5606,393.8264,272.5694,299.7533,151.9862,192.8636,211.0933,94.4742,190.2278,161.6624,281.8528,180.5566,283.4811,239.7166,261.8833,238.4768,211.2297,286.8747,238.6981,153.4289,215.8125,378.5319,158.3134,277.9123
"SBS31",0,91.8004,0,169.7106,99.2763,0,0,47.2089,7.8009,0,130.6366,128.3376,0,0,0,0,0,0,0,0,0,27.9065,0,72.3829,71.3985,88.2445,0,143.453,0,2.7453,0,82.5066,1.8506,70.3802,0,11.8798,2.8982,0,0,0,0,0,0,79.6133,0,0,0,0,239.7702,0,105.8566,0,2.7656,52.6234,0,0,0,97.2268,0,0,0,0,0,0,0,4.2276,0,0,3.086,20.4991,0,0,0,0,103.7196,8.858,24.1752,0,46.9207,0,60.5872,0,45.6856,7.6705,11.836,0,134.5487,0,21.114,0,0,54.9902,32.73,0,0,21.6617,12.5047,0,63.4773,0
"SBS32",32.0357,10.3777,86.5862,107.9513,61.7253,0,71.2225,81.8111,80.2987,0,0,34.6943,32.5161,36.8884,47.2677,82.7244,0,0,0,16.6135,62.793,34.6335,81.3267,0,0,59.3162,26.6923,157.0983,0,0,14.66,22.0986,19.6188,76.5367,52.8407,0,53.6778,0,0,5.1847,0,26.6299,0,46.4656,0,0,0,50.1415,58.0224,24.99,25.1246,0.7255,20.83,0,32.4657,0,0,72.2029,1.0931,81.5834,7.4268,121.7175,46.6363,0,0,59.3471,17.5009,29.0982,65.6513,12.14,28.6772,11.0858,40.1977,7.5773,79.7806,24.6544,34.6669,43.0151,0,0,15.85,0,0,110.0024,0,0,36.9451,64.2893,8.8526,3.0787,27.7725,0,0,0,29.4634,13.0846,57.4608,0,15.7337,55.1808
"SBS33",0,0,29.4273,0,0,0,0,0,9.639,32.8677,0,22.8901,0,0,17.3086,0,14.6119,1.9398,0,0,0,0,0,13.8136,0,0,0,0.4392,0.7539,17.0268,0,15.003,0,0,0,0,0,45.9552,26.3153,0,0,0,0,0,6.3723,0,0,0,0,10.4984,10.0373,2.9066,0,0,26.8404,0,5.6796,6.9332,0,0,3.9185,3.3266,0,0,0,13.0303,0,0,0,4.4443,6.5967,7.0335,0,0,0,0,0,0,15.1854,0,0,0,0,0,0.4358,23.5034,0,0,0,4.626,0,0,0,5.5124,0,0,22.354,0,7.0188,10.2416
"SBS34",22.0577,49.2321,35.7398,31.4418,56.9816,44.7269,44.4765,47.076,53.491,60.6068,25.4903,61.4333,53.2146,65.2836,4.7157,26.6187,49.56,25.3803,39.9819,53.8196,25.1898,63.7704,59.0002,61.2841,55.6633,38.0236,33.6514,38.0439,87.1222,24.3519,18.3913,34.0208,40.701,40.513,42.3487,63.0459,34.6178,23.6401,52.0646,27.2549,58.8733,36.0354,0,58.9569,23.3077,33.5227,25.8029,52.9006,60.4826,56.6869,30.8998,51.6004,80.9792,21.1793,26.1249,18.4948,49.6258,43.1444,61.1063,50.6262,53.2013,41.3677,63.3821,87.3265,15.6904,18.1513,66.132,63.252,20.1571,56.3645,66.1848,40.1664,51.5608,34.4802,35.1187,28.6733,16.1809,27.3921,19.7138,51.0625,72.2042,47.9517,50.0273,33.3536,13.103,37.8662,59.709,54.1377,49.4464,26.8365,37.5827,51.6198,72.7494,54.1809,62.5592,43.211,21.3274,33.5717,29.2616,0
"SBS35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3139,0,0,0,0,0,0,0,16.4376,0,0,0,10.8292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9249,0,0,0,0,0,0,0,0,0,0,0,0,49.5531,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4796,0,0
"SBS36",70.9818,0,0,31.8061,0,155.8332,54.4696,57.2643,0,166.3325,55.9862,0,7.0628,180.2328,326.3261,0,0,0,0,103.5697,4.5116,0,14.6232,222.1452,161.9531,86.4841,37.9333,0,10.7504,78.4614,0,96.0313,46.9629,31.6424,0,0,168.3513,32.5662,176.7815,67.3937,0,76.7063,160.5119,0,114.8886,37.4301,56.9344,0,183.6496,0,124.8856,0,251.5795,87.946,0,0,95.1557,68.4729,0,0,199.2252,34.7608,75.8839,121.734,0,162.239,103.819,31.2341,29.8477,0,131.2892,0,0,0,0,146.9296,59.5732,7.8442,189.2312,81.1006,0,95.5288,152.4024,120.1574,238.201,32.688,110.0308,142.8164,9.0032,14.6553,0,8.8973,0,121.69,33.8041,0,0,76.6065,0,45.4797
"SBS37",45.8104,132.1325,161.5279,169.9291,38.7604,177.2813,72.0197,0,0,146.8173,106.0814,7.0421,103.0456,39.1348,88.7064,59.464,79.0634,42.536,55.2489,89.1069,0,0,65.5638,0,39.9392,0,5.9533,76.7513,0,50.6412,62.816,0,0,113.6778,0,64.0193,159.1284,96.323,73.5205,0,114.8419,21.5684,71.2983,170.6098,142.7222,85.665,56.3344,93.9364,25.116,75.3895,101.4829,21.5686,63.5209,0,192.4817,122.8136,139.8239,46.387,95.3021,20.3276,158.1218,7.4472,86.7355,99.4698,68.7985,71.3806,26.0695,249.1434,0,0,137.0706,32.7273,27.2041,23.1384,55.5991,0,104.3208,0,286.2934,58.4649,116.9779,109.4835,0,155.0035,0,135.0633,47.4557,24.4788,100.6215,51.9687,0,58.5882,54.9389,62.5582,175.9599,100.1202,95.5238,128.6311,7.132,61.7092
"SBS38",4.0784,0,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,32.0182,0,0,0,0,0,0,53.0101,0,0,14.9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9942,0,15.0751,0,0,0,0,0,13.3633,0,0,40.3425,0,0,0,0,0,0,9.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2745,0,0
"SBS39",159.5405,186.4917,162.5235,228.4785,316.1172,184.6888,388.3223,221.4961,29.0973,197.2168,152.7593,10.239,143.8818,83.9935,144.0449,215.8085,241.0009,106.1494,97.0653,120.3684,112.6046,223.6283,235.4657,205.3731,81.2322,301.3591,102.4025,106.3138,153.97,390.6836,193.7432,117.3413,172.0354,183.5939,45.5715,109.5006,302.2866,83.2135,187.7009,47.3095,295.4184,112.6012,73.4013,138.6282,296.2977,160.2873,238.4047,174.0977,342.2031,269.083,217.0432,204.5122,300.4044,231.6063,311.4084,213.7976,105.7823,298.8453,254.4482,231.7885,239.7192,380.2854,323.8782,66.1702,105.6257,269.8215,42.6388,165.2642,57.8387,205.1845,192.4355,180.5633,195.4628,90.8447,71.3663,164.1834,267.3748,278.2217,252.2517,223.8087,61.3731,17.5993,23.1222,49.3767,210.4984,274.2562,174.9341,124.3495,178.3661,180.6866,131.5508,66.6969,46.7834,238.4523,336.6306,228.9765,211.4166,174.6067,143.4898,117.908
"SBS40",751.4584,653.6772,870.5611,878.5361,544.9541,784.1008,654.6084,816.4962,1231.7278,796.0659,740.9252,1121.0073,1124.5133,684.9978,1140.0991,1004.0112,582.2327,1144.2865,675.6538,650.1601,886.8711,1190.3855,848.3604,979.6878,1056.9317,836.4868,826.5966,617.4726,855.8905,582.9709,898.3166,999.2466,1056.1336,674.3424,950.5264,714.3889,353.7457,568.1395,801.3003,747.6959,322.0679,855.2319,1166.4347,914.6074,801.1838,654.3411,579.0387,546.8768,541.382,831.8257,504.4348,947.0539,932.848,773.991,397.9265,555.493,537.9525,780.3066,957.1088,1027.1139,510.6599,762.7364,519.6092,1146.485,1022.5467,726.4522,934.9253,817.9534,1168.2093,931.1491,1084.8083,1014.596,781.1054,976.2931,1098.738,1047.3327,333.4184,1033.3623,547.9195,788.1559,1008.1401,895.9046,962.7815,880.3785,762.3846,932.4808,905.5551,953.8951,1103.9268,650.3624,1123.3223,1245.1419,1113.0766,743.8873,103.1522,614.4059,937.0587,657.3927,1232.4798,1449.452
"SBS41",0,0,0.7617,0,0,0,0,38.238,0,4.8518,0,0,0,0,0,0,0,21.1037,37.2931,0,0,0,0,0,0,0,0,0,0,113.8344,10.0648,0,0,0,0,0,114.0649,90.8797,44.8072,0,36.6801,0,0,0,50.5056,0,72.3568,0,0,0,74.3279,36.5608,0,35.197,38.9941,0,2.3387,0,0,0,0,20.1397,27.7222,0,33.506,0,0,0,0,0,0,0,5.0951,0,0,0,76.5459,0,94.4934,0,0,0,0.5133,146.2199,0,0,0,0,0,0,0,0,0,97.6162,0,16.4141,0,0,0,5.8778
"SBS42",1.4129,183.0966,0,177.3591,110.4149,6.9744,26.3273,0,0,25.8544,161.1252,141.5543,113.9078,233.5786,96.6312,0,117.6983,0,151.3433,163.0503,107.0243,102.3263,229.6932,44.0824,281.931,132.1915,18.1422,0,0,183.4163,182.0966,33.9885,188.5909,54.2332,28.4192,74.9172,119.471,28.4739,46.8376,124.0825,132.7669,0,209.2394,53.699,131.899,51.1175,298.0265,70.4064,14.0452,204.6777,0,224.368,125.3848,160.0903,201.5438,115.5459,97.402,0,61.2059,26.0459,167.0406,68.7531,95.7052,46.7668,117.0585,59.8843,95.5516,37.5935,0,0,129.8749,172.5136,0,68.0492,67.1046,83.8891,150.3877,0,90.1347,107.059,101.9631,75.7943,202.9917,24.6441,0,108.924,46.4009,93.3839,173.9648,51.9154,19.7142,74.9453,139.2802,99.3359,125.9757,136.0553,96.2102,71.0001,120.9252,34.7972
"SBS43",19.7207,14.5928,0,0,0,0,0,24.6561,0,0,0,0,0,0,0,0,9.5427,0,5.9511,0,0,18.77,17.0723,0,0,0,10.1409,1.9871,0,2.1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6931,0,0,22.4317,0,0,0,0,0,7.6876,0,0,29.1354,0,5.4493,0,0,26.8601,0,0,0,5.8736,0,0,0,0,0,0,4.2477,0,0,0,0,0,0,10.9285,0,0,0,0,0,0,0,5.6009,0,0,3.4295,11.1532,0
"SBS44",0,0,0,0,0,0,0,0,45.6521,0,0,0,0,0,0,82.2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0013,125.617,0,36.0824,0,0,8.0604,0,0,0,0,0,0,0,36.2826,0,0,0,0,0,0,0,0,0,78.5345,0,0,0,0,0,0,0,0,0,0,170.875,148.0423,0,0,0,0,72.4513,39.6017,0,0,0,49.2819,0,0,0,0,0,0,0,0,0,0,0,5.9013,43.7485,0,0,0,0,90.3057,0
"SBS45",6.7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.675,0,0,0,0,0,0,0,12.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8154,0,0,0,0
"SBS46",0,15.625,0,0,0,2.18,4.2911,0,0,0,0,6.1645,3.7511,0,17.749,0,0,0,0,0,0,71.8503,67.114,0.8382,4.7681,0,13.318,0,0,5.3406,63.2219,0,32.3882,0,0,0,0.3328,55.2071,0,0,0,0,0,0,10.7461,8.8384,94.975,74.0214,26.185,0,0,62.6396,0,0,0,22.0717,0,70.1934,0,0,2.7402,0,101.3504,65.2799,0,30.2865,0,24.1792,0,0,0,13.7251,0,3.7533,0,0,0,0,28.9796,53.3023,55.9018,0,0,0,30.9987,0,22.7288,0,20.0383,21.8577,36.2401,0,0,0,52.4625,52.6141,67.9093,38.3631,55.9777,0
"SBS47",0,11.2577,0,3.7474,0,0,0,3.0972,32.1755,18.7522,19.0513,0,1.5557,2.5346,44.8005,0,0,26.1479,0,0,71.1015,0,0,0,0,24.7894,0,53.6266,18.7964,0,0,0,0,10.7749,17.3759,0,0,13.0482,13.1135,58.4692,0,16.8284,46.4837,21.7039,0,26.6057,0,5.5689,22.494,9.2842,0,3.9348,0,32.9439,0,0,0,21.2288,5.8035,25.0501,0,22.0646,8.3008,0,72.1049,60.9209,21.4674,4.3017,15.144,0,0,0,0,8.1196,1.7196,0,14.4347,8.3144,0,0,0,12.6828,0,0,28.6814,0,0,0,25.2736,0,54.0769,0,9.7121,0,0.0592,0,0,0,0,0
"SBS48",0.1266,0,0,4.5622,4.2691,0,0,4.1249,4.3343,0,0,0,0,0,0,3.6803,0,1.3733,0,7.5051,0.6637,3.384,2.6215,0.9715,4.0061,7.3086,0,4.1743,0,0,4.2999,8.2629,0,0,0,4.5986,7.4827,0,6.7127,4.0705,1.1927,2.0563,4.6695,0,0,6.9946,1.9571,0,0,0,5.4636,0,3.6743,0,4.7422,0,0,0,0.1308,7.2826,5.8209,0,0,0,0,5.4368,0,0,0,0,8.9738,15.8664,3.236,0,3.3207,3.2397,2.9489,0,5.7054,8.7475,0,0,0,0,4.2889,2.3829,2.1382,2.5232,4.5323,0,0,1.1224,0,0,7.1559,0,0,13.3524,1.4205,0
"SBS49",0,0,9.2914,0,4.4781,0,0,0,0,0,5.203,1.241,1.4401,0,11.4606,0,0,0,0,0,0,2.2204,0,1.0894,0,5.6986,0,0.0387,0,2.1983,0,0,0,0,0,9.8879,0,0.3138,0,0,0,1.4352,12.2381,0,0,0,3.2529,4.6056,0,3.9259,0,0.1978,0,0,0,0,18.7039,0,0,0,0,0,0,0,4.2385,0,2.9491,1.0849,0,0.7357,0.7599,0,3.7991,0,0,14.2283,0,0,0,0,0,0,0,0,9.3809,0,0,0,3.8603,0,0,6.7506,11.1854,0,0.5675,5.4946,5.7171,0,0,0
"SBS50",48.719,72.4092,17.0793,81.4877,32.1737,74.568,49.2734,51.1256,30.7034,51.0226,64.0642,96.4272,23.333,17.9863,85.9003,35.1055,38.6092,0,96.0629,91.4177,0,0,0,139.2334,143.6486,37.3634,61.22,64.9231,84.69,22.959,107.5532,73.9009,1.4783,106.3263,0,90.5867,121.2843,46.8569,58.3783,54.7555,39.5175,40.0428,108.2817,22.4529,51.3429,36.7313,0,0,0,43.0908,111.632,0,117.5353,50.2039,52.6822,80.8699,122.4861,7.4015,62.796,56.7446,30.7808,48.5429,0,14.9137,18.0783,0,86.6892,0,6.4102,48.4598,61.5472,90.2499,41.1494,46.0044,34.5743,104.7282,24.9616,2.4558,56.7662,89.9779,23.5679,88.7617,18.8982,61.3182,28.4728,0.1039,58.308,78.3813,4.6518,72.9031,5.5559,44.7034,59.3288,8.648,72.6576,96.4732,31.557,29.1282,29.0387,3.3708
"SBS51",0,32.3301,97.0439,13.5822,37.4704,89.6693,67.5216,0,9.3487,50.9359,24.3189,0,65.5382,0,67.6047,145.3247,69.2088,43.2864,0,0,94.8366,78.5451,5.3221,25.5595,87.0372,109.6979,78.0987,20.1896,63.8249,90.0502,107.464,3.3396,55.1888,0,33.6209,82.0679,67.1655,40.6744,73.1972,51.72,103.1275,60.2708,15.8242,39.8828,17.8666,2.5756,54.3547,64.9142,111.8406,70.5977,54.6317,24.601,45.4016,88.4652,103.1364,122.7323,54.6036,18.9405,53.2161,0,73.0222,107.8174,69.2439,0,20.3035,41.5664,61.1893,0,0,0,20.7898,0,17.706,0,42.2948,0,68.1471,106.6404,78.014,38.3753,0,80.0279,91.0171,65.403,24.3559,69.0538,0,27.5992,85.304,1.9041,28.6225,9.1299,11.3727,106.6693,1.515,0,12.9075,0,71.8859,77.0575
"SBS52",0,0,0,0,0,0,5.3929,0,36.2343,22.423,39.4212,40.558,31.3019,0,0,1.705,17.9212,0,36.1461,0,0,0,40.7175,0,0,0,0,41.4576,0,34.1689,14.0013,0,50.1584,6.9891,17.6744,7.6049,0,26.6982,11.0048,0,18.104,0,0,52.917,0,0,6.0663,35.9098,23.1369,30.7847,14.5453,11.5187,14.4411,36.4909,13.2883,6.0216,44.4423,0,43.9872,0,0,0,0,8.9623,0,0,0,8.3498,0,47.2416,2.2481,1.7672,0,16.8697,0,0,0,18.5444,0,0,30.4939,1.5398,28.1122,0,0,0,0,0,0,0,44.5801,17.5692,49.9239,28.2993,0,16.8619,19.2829,0,0,0
"SBS53",0,0,0,0,8.2113,0,0,0,0,0,0,0,14.6153,34.6489,14.0892,0,0,18.6608,54.7116,27.346,0,20.2159,0,23.9017,27.7719,0,0.2097,0,29.3108,1.1424,0,0,15.069,12.9647,0,30.1972,9.3075,0,0,3.4445,17.2303,15.578,0,27.3185,7.7508,0,24.3673,0,0,0,19.7696,0.7554,0,18.9433,0,15.1374,0,0,4.2209,0,0,0,2.5563,32.4156,0,0,14.9088,20.2259,0,0,0,1.1401,33.2935,0,10.2363,13.1009,0,0,21.5474,0,0,0,0,0,0,0,0,0,0,0,13.4578,0,15.8488,0,19.0857,0,0,5.4122,0,28.7366
"SBS54",0,0,4.6676,35.4376,0,28.0965,40.2672,0,0,0,0,0,0,3.2068,0,0,0,3.3159,31.4952,0,0,20.4964,29.7434,23.379,0,3.6217,0,0,0,0,17.3131,18.3072,23.2604,50.4958,16.4598,0,0,0,0,0,0,0,0,0,26.9183,38.425,50.3946,0,0,0,0,4.8702,0,0.1944,19.1566,37.5621,0,0,25.1213,0,51.4057,37.2877,0,0,29.2931,0,0,35.8858,0,4.7027,0,10.3144,0,49.3146,40.8476,17.0108,15.4355,22.368,83.881,9.0703,0,0,0,0,0,8.801,0,33.6238,14.5212,0,4.4024,0,14.0503,0,48.269,17.7191,0,64.8655,0,0
"SBS55",0,5.5363,0,23.5166,0,0,0,0,16.3166,0,0,4.4392,0,25.7625,0,0,0,5.476,6.2129,0,8.9692,0,0.6432,12.7929,0,0,0,0,0,0,0,14.509,20.9714,0,0,0,0,0,11.8303,0,1.6161,0,13.0643,0,10.4674,1.0529,21.4359,0,0,0,0.7302,0,0,0,0,0,0,5.702,0,14.4268,2.1092,0,9.1719,0,0,0,0,0,0,12.9693,8.9281,0,26.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0399,0,0,0,0,0,1.0774,0,6.1538,0,0
"SBS56",0,0,0,85.6935,0,0,51.1989,0,0,0,0,28.5405,0,0,0,62.4752,0,0,0,0,0,114.8456,0,0,0,0,19.4075,0,0,8.1356,59.7278,0,11.4541,0,0,0,0,4.3527,0,0,0,0,0,0,0,0,0,0,0,1.9122,0,0,0,0,80.5126,32.6841,0,0,0,0,0,0,16.58,0,7.3646,0,0,0,0,0,0,0,77.8593,0,0,0,0,0,0,0,13.6105,0,0,0,0,0,0,0,0,0,3.0398,17.6232,0,0,0,0,20.6288,0,0,0
"SBS57",9.838,0,0,0,0,98.8153,0,0,0,5.4238,1.512,13.5708,10.5921,0,0,41.8094,0,31.6964,20.9554,0,79.6214,19.2762,49.9398,0,19.5207,0,0,0,59.5052,0,0,0,0,15.8935,0,24.6646,0,0.1446,0,22.7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7886,64.6345,0,16.3477,0,0,0,4.2486,23.5846,6.9728,1.8545,1.9725,13.4373,0,0,0,54.5439,20.326,16.2383,0,37.4278,29.6464,85.1812,68.8791,16.0202,0,0,0,6.6632
"SBS58",66.5054,0,0,0,251.4258,0,0,0,0,0,10.6213,0,52.8562,132.5524,4.0393,0,0,64.8348,57.8485,0,0,0,58.2893,4.226,4.2548,12.9769,5.6142,0,0,77.0656,0,8.5371,80.7176,0.982,0,37.7051,9.8541,0,0,0,66.1471,18.6638,0,0,116.8928,0,111.3164,26.0237,92.9606,0,0,0,4.4595,0,0,0,0,56.4092,0,0,0,0,15.4538,0,0,11.6135,0,0,0,51.0505,0,93.3208,0,0,0,0,0,35.6897,0,0,39.9682,21.0364,0,0,0,5.8547,93.449,100.8132,0,163.5261,0,73.3739,0,0,34.9259,18.6668,0,42.6204,0,2.8768
"SBS59",0,0.2532,0,0,0,0,0.9714,15.2989,0,0,13.2818,0,0.7836,0,16.0681,9.6025,32.3861,4.0465,22.3437,13.2215,0,3.4693,9.1073,0,10.6072,29.0286,5.2709,0,9.176,0,8.4689,0.2343,0,19.5296,0,0,0,0,0,17.3052,12.2179,0,0,23.3322,38.7151,0,21.1972,0,0,0,9.5323,14.2249,0,0,21.5677,4.9715,0,0,5.8105,16.4593,8.224,0,39.3144,0,0,8.7373,13.0567,18.0844,0,5.1951,0,0,0,0,0,25.6257,0,12.519,9.0542,1.3099,0,9.7131,0,1.1826,3.4572,13.6238,1.9914,30.0998,5.7262,2.8653,22.3644,31.3516,0,21.9337,8.101,0,0,0,0,20.678
"SBS60",0,0,0,0,0,0,0,0,7.3658,0,0.2406,8.7511,2.2223,0,0,0,0,0,1.5632,0,0,0,7.0306,0,0.5389,0,0,0,0,0,0,5.9961,0,0,14.1272,0,0,0,0,0,0,0,0,0,0,4.8152,0,0,0,0,0,0,0,6.3891,0,0,1.9607,1.6919,0,0,0,0,0,0,0,0,0,4.0365,0,0,0,0,0,0,0,0,0,0,0,1.2964,2.8154,3.747,0,0,0,0,0,0,0.2319,0,0,0,0,0,0.2909,0,0,0,0,0
"SBS84",138.909,0,0,18.1211,0,0,0,0,56.8979,20.6393,0,0,8.759,0,56.4454,0,0,0,0,0,0,72.6154,53.573,20.4543,29.5588,0,0,0,0,0,0,161.9579,0,14.8276,22.5733,19.9925,0,67.4166,85.4619,0,0,57.8301,16.3816,22.2787,7.083,0,0,0,0,0,70.9863,82.1247,0,33.1342,0,51.9284,0,0,0,0,21.5127,0,0,72.2818,44.4168,49.165,10.6632,0,80.313,14.5823,30.2793,0,0,16.9535,0,0,0,0,0,41.6905,119.2839,0,0,0,0,0,88.2039,0,0,0,0,0,0,0,0,0,37.3683,0,0,89.8067
"SBS85",58.6837,0,0,84.9961,0,3.8222,39.3611,106.3875,1.2306,0,81.8975,17.1144,23.3094,34.4921,13.0767,47.8363,33.9463,0,34.523,73.017,0,9.3048,61.8268,50.0182,0,51.5585,22.477,88.045,0,0,0,35.4678,0,40.8129,12.4449,17.4944,38.2491,161.1979,0,82.756,0,42.7759,124.3496,11.2075,48.0972,22.518,128.5875,46.2889,8.2444,0,25.2534,37.7458,0,0,0,41.8227,0,111.1999,8.8587,54.885,11.9468,0,0,0,0,41.3949,0,0,102.5166,17.1701,16.4792,107.7475,73.9483,98.3627,53.4532,83.9149,33.4272,37.6355,60.129,0,22.3765,20.8687,33.7305,0,70.0717,0,0,0,0,93.6031,0,17.0212,12.7489,0,20.5348,141.1271,55.8693,252.8837,0,98.0298
