"","S0","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99"
"SBS34",14.7593,2.5066,0,0,0,0,0,0,2.0121,74.1413,0,35.9092,0,0,0,22.2699,0,0,18.6366,0,0,0,0,0,2.5293,20.3301,0,0,32.3129,2.4633,0,0,31.282,61.2117,39.4309,0,0,0,0,0,0,0,26.4367,0,19.2839,78.7465,0,0,0,0,0,0,31.9715,0,65.5203,53.5051,5.6329,0,0.4799,0,56.9532,0,0,0,26.5305,0,14.0865,0,0,63.6627,0,12.3382,0,94.5454,44.0754,0,68.2848,0.6158,25.6003,26.212,39.0432,43.6035,0,0,0,0,12.6782,46.9172,45.7535,24.8967,0,0,0,0,9.1303,0,0,0,0,0
"SBS35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4236,69.9459,0,84.1609,0,3.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0016,0,0,0,0,0,0,0,26.0802,0,0,0,90.8243,0,0,0,0,0,0
"SBS36",0,0,0,0,0,0,0,0,0,6.5679,0,4.5706,0,258.5351,0,935.1575,0,11.796,0,0,0,0,191.5952,0,0,66.5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.385,176.7053,0,0,0,0,0,0,0,0,0,124.0809,0,0,0,0,0,0,0,0,0,0,65.7545,0,0,0,13.2271,0,0,60.5738,117.616,0,0,29.5211,279.6397,0,0,0,0,0,0,0,0,0,0,186.9194,0,0,152.526,0,0,0,0,0,0,0,0,0,0
"SBS37",389.1234,0,0,0,166.9586,0,0,50.7774,505.1305,120.8874,0,325.5983,0,0,0,0,0,0,0,157.4926,318.6651,61.7458,325.5633,292.4006,0,0,0,207.3662,46.8715,0,200.225,76.1033,0,331.943,133.5634,511.1271,92.484,53.0654,0,0,0,24.1381,407.3775,0,0,216.7414,5.0361,9.0523,0,0,44.5591,90.7171,136.4424,50.5224,180.5571,0,270.1259,284.3376,194.6494,265.3839,114.2034,161.255,330.8142,0,0,0,12.1,0,238.769,81.5889,0,0,0,0,0,0,148.2105,0,0,216.3558,0,353.6943,84.9006,496.5924,278.5636,0,18.1237,0,101.791,17.0198,0,0,53.4068,130.9017,145.2202,96.8342,0,0,0,11.2772
"SBS38",15.5956,0,0,0,0,0,0,0,0,0,2.8875,0,0,0,0,0,0,0,0,0,0,0,0,2.1296,154.1812,0,0,0,0,0,186.0659,0,0,0,0,0,0,0,0,0,0,0,28.0251,16.1248,0,0,0,0,0,64.122,0,45.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.9661,0,0,0,0,0,0,0,0,0,11.0754,0,0,34.3074,0,0,0,0
"SBS39",590.068,510.5755,508.1503,369.9777,642.919,503.1262,0,383.6836,0,81.8476,586.0361,311.7124,645.8074,485.74,0,202.4822,580.3887,544.7408,773.4458,306.6197,647.9235,114.5934,730.5207,371.8237,0,256.9361,0,446.7323,1108.6698,0,602.3309,70.5131,285.1609,313.7322,743.615,284.3207,525.1798,180.7534,220.7356,0,0,313.3903,352.7563,109.6806,310.2936,482.498,365.7732,0,228.3469,426.5722,995.5184,64.5117,215.3367,503.6797,536.0858,158.5612,393.2327,339.1762,63.4688,0,163.1369,665.3334,562.6153,336.7967,699.2159,60.9464,0,75.2161,122.6143,651.6287,466.782,554.0362,314.4992,552.0149,232.0913,562.2353,404.5203,75.4981,454.3582,392.9928,538.9006,552.4353,294.6956,583.2797,435.118,353.2765,376.9664,507.5399,179.5271,154.0514,167.3311,418.6735,141.7599,508.1813,0,525.3931,502.0597,337.0496,767.5143,563.0901
"SBS40",24048.0309,24812.5605,30.4697,13827.5649,0,16225.7321,30.2534,0,0,0,0,14837.6404,0,101.3646,0,0,23574.2893,0,31112.6836,0,13333.5629,427.6527,24357.4457,0,0,24126.3339,32848.6232,0,0,0,22940.1649,0,24607.4393,22711.1727,112.6441,0,0,137.1241,17358.7135,23917.1244,256.5487,0,0,0,0,25780.3024,154.6734,25850.1381,16189.4985,0,0,26145.5578,11693.9101,0,21604.3067,0,24989.168,20409.2718,0,0,0,20111.2489,0,352.3644,22895.3682,0,22779.5684,0,23681.8613,816.5514,25490.8801,0,22905.9328,15900.014,0,805.1132,0,0,0,0,23716.6586,21639.2651,15976.0697,0,0,0,0,17969.0729,0,0,0,0,15466.1288,154.1801,0,0,16877.038,0,25776.9848,0
"SBS41",0,0,0,31.8054,0,0,0,0,0,0,0,0,29.4739,123.9585,0,0,0,1.4345,0,63.3901,0,15.0911,0,78.176,121.3944,0,0,51.5491,0,0,0,0,0,0,0,126.6799,160.0371,0,36.0467,0,0,0,0,44.7661,0,19.556,47.8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9048,0,0,0,0,0,31.057,0,0,0,0,102.838,144.5895,0,0,0,0,0,0,0,0,56.7051,0,0,0,0,7.9534,0,99.0047,0
"SBS42",0,0,0,0.0579,0,242.8308,0,0,0,0,128.3972,0,0,0,0,0,0,0,0,0,0,0,152.1364,0,0,49.3967,0,0,0,0,0,46.2514,0,0,0,0,183.8189,0,0,0,0,0,0,0,16.831,179.727,0,0,0,65.4096,0,0,105.3498,0,0,101.5731,72.2926,0,0,0,0,139.7342,71.5699,0,0,0,0,0,0,99.4791,230.4864,335.5243,130.03,232.6227,0,43.5847,0,0,234.3161,0,0,0,0,0,0,0,0,0,376.4437,0,67.2793,0,9.5296,0,0,50.7795,122.1785,0,0,0
"SBS43",0,0,36.6891,65.3047,13.8503,0,55.8227,11.8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8774,85.3929,0,0,0,0,95.2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0456,0,0,0,0,0,0,0,0,9.5068,0,0,0,0,0,70.6998,0,0,0,0,0,0,0,60.0896,0,0,0,0,0,0,0,0,0,0,52.8991,0,0,0,24.0915,0,0,0,16.6581,0,0,15.5965,0,0
"SBS44",0,235.6746,0,20.4679,0,0,40.0343,0,0,0,10.3889,0,0,0,175.0385,0,207.3905,48.642,0,0,0,162.1742,0,0,0,0,0,0,49.6873,277.6436,0,0,0,0,0,0,0,0,0,0,0,0,114.0593,0,0,0,145.2346,244.7793,74.1372,0,0,63.4718,121.2647,0,0,25.2537,35.5276,0,0,50.9387,0,100.7384,54.0066,0,0,0,0,0,0,0,0,0,0,0,0,228.7701,0,0,0,0,0,26.9436,0,0,0,0,38.5111,183.1399,0,82.365,0,0,0,127.427,0,62.0041,0,0,0,0
"SBS45",0,0,0,0,0,0,0,163.9501,0,0,4.1174,0,0,0,31.1751,0,0,0,35.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.5693,116.4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6737,0,0,0,0,0,0,0,0,0,0,0,0,2.5863,0,0,0,0,12.2362,0,0,0,0,40.63,0,0
"SBS46",0,121.5086,0,0,148.3465,108.5394,0,0,0,0,0,36.6815,0,0,0,69.197,0,171.5814,0,0,0,0,0,0,0,7.0474,0,0,81.4106,78.8483,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2157,0,0,0,0,0,0,0,0,0,0,0,0,149.476,0,123.7301,0,158.3937,48.7649,0,0,93.0264,0,0,0,0,0,0,0,0,0,0,59.8083,0,11.6264,0,123.336,0,0,0,0,0,0,0,93.2153,39.4449,0,0,0,17.4485,324.249,89.2855,0,0,159.1367,0,0
"SBS47",0,0,52.9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387,0,0,0,0,0,20.5451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9278,0,0,0,0,0,0,0,0,0,0,0,16.3999,0,0,0,0,0,0,0,0,0,0,0
"SBS48",13.8142,4.8858,26.5133,8.0255,0,0,4.4094,5.114,24.2152,31.9025,25.911,0,0,0,0,0,0,0,0,5.2436,0,13.3299,28.1014,0,0,0,32.2895,23.1003,46.9954,0,0,0,0,0,0,0,6.1843,0,27.6528,3.0077,37.6262,0,0,0.9437,21.0022,0,0,0,0,0,0,8.5745,0,24.0908,0,43.6686,0,0,5.0246,0,0,0,0,19.4912,0,0,9.7999,0,0,20.8988,0,0,19.2698,6.8324,0,0,0,0,21.4309,0,0,6.3164,19.9499,0,0,21.0061,0,11.6824,0,8.7677,0,0,0,0,0,18.2837,0,57.6881,0,5.2103
"SBS49",0,0,0,6.9261,0,0,0,0,18.6077,0,0,0,0,64.772,0,23.8596,0,16.443,0,0,0,44.6142,0,12.4883,0,2.1964,0,0,0,0,0,0,10.9795,0,36.9226,0,47.9309,0,0,0,0,29.8787,55.1335,0,34.6199,0,12.3415,0,0,0,0,0,17.2521,0,0,0,0,0,0,0,0,0,5.301,0,2.3329,0,0,0,10.0929,11.1631,0,0,0,4.8963,0,0,48.3613,0,0,0,0,0,0,0,0,0,0,0,18.5367,0,0,0,0,0,30.6426,0,0,0,0,0
"SBS50",0,0,0,0,19.5907,0,0,76.4213,0,0,0,133.477,118.1872,0,0,112.0199,0,0,0,0,11.1465,0,0,9.9626,51.5389,0,247.5808,0,0,0,0,0,0,114.4485,0,0,0,0,32.657,26.2973,70.577,0,0,0,0,0,73.3544,22.4846,44.9922,0,0,35.7866,0,0,0,89.3369,0,16.4509,25.5038,52.4189,0,0,0,222.2652,144.5019,23.7401,0,0,0,51.2626,0,61.2036,12.8741,124.0847,0,0,0,0,31.3051,0,116.7132,27.558,233.092,0,0,0,0,0,0,0,0,55.2007,62.2881,0,0,0,26.7639,0,110.7861,41.5381
"SBS51",142.5256,137.6197,0,0,3.8525,0,0,0,13.6029,0,0,0,0,17.9221,0,91.1328,0,0,0,0,0,0,0,0,0,237.3422,81.2319,37.1582,97.3071,0,12.2495,35.0373,0,68.7554,0,0,0,0,0,0,24.2924,0,59.7431,0,72.9006,0,0,0,0,0,0,81.3143,85.2043,0,82.531,0,293.1781,94.0573,0,0,0,89.2638,0,91.9063,272.6972,0,0,0,34.4327,115.4842,0,0,0,0,0,91.4531,0,0,0,0,0,0,0,0,12.5363,0,0,0,57.4865,0,55.7625,28.432,110.0257,0,0,0,10.8045,0,110.4814,84.0406
"SBS52",0,35.5452,0,0,0,0,27.6685,61.0574,0,0,0,94.1168,0,54.869,24.3467,0,105.4213,0,0,0,0,60.9945,0,33.3172,0,165.0705,0,0,23.8955,52.5607,23.5374,0,0,0,0,21.5532,0,106.5384,0,0,0,31.6327,3.4922,0,0,140.8235,116.7894,92.3078,108.3709,0,0,121.7355,0,12.3923,0,0,72.2698,0,123.3812,106.1441,0,0,0,0,0.9226,85.7158,84.3189,0,0,0,0,37.0221,0,0,30.1214,11.6928,10.8596,108.6543,57.1021,67.6418,0,0,0,37.6665,27.471,122.3881,0,103.578,0,0,0,0,0,0,107.0627,74.7824,13.5941,0,0,81.0674
"SBS53",164.6067,0,35.9047,52.3623,51.2065,64.5029,0,14.5806,15.6896,0,1.2686,151.9184,0,20.8929,2.7246,123.9053,0,18.8346,0,0,27.744,3.2954,0,0,49.9854,0,123.2404,0,0,76.0489,0,0,0,132.0827,0,0,25.5415,123.4402,0,0,104.8154,72.3091,129.3505,0,0,39.7392,0,52.2786,17.9073,0,14.2787,0,0,139.8948,170.1121,0,0,0,0,0,124.0538,0,30.4627,44.1348,0,0,0,0,0,28.1174,42.5857,194.1153,31.401,29.5608,0,0,0,15.8094,0,31.8889,0,3.5771,0,0,0,1.8613,90.152,0,61.9858,0,0,0,43.8343,0,24.7902,39.0111,26.2637,0,177.2201,161.1118
"SBS54",103.6448,0,0,216.2693,115.129,64.7624,0,74.3514,342.5611,126.9406,110.0514,290.7258,78.9737,183.3554,110.4984,287.8002,0,56.0415,88.698,206.5414,0,12.5923,67.7128,77.7522,159.9732,0,65.1155,158.7269,237.4342,0,97.6346,99.7384,22.8185,171.9991,360.663,196.1269,165.7544,206.5506,135.4408,75.9712,269.6428,0,140.9074,21.7348,155.8617,191.9796,371.4914,180.0026,0,172.1204,161.1713,14.4873,0,0,179.4941,32.6644,192.3847,166.1664,101.5446,149.9063,141.8427,208.4697,351.4807,104.0413,177.8216,152.2613,86.4505,150.2261,166.0928,389.8869,0,140.3639,0,124.1555,26.3509,113.102,266.9384,50.9669,261.5404,115.6539,209.9828,191.8971,132.6165,345.2768,114.9747,150.0257,180.9403,113.5287,142.4828,0,180.5672,104.453,54.4673,108.2093,0,146.7037,185.6344,164.5282,121.2568,282.4155
"SBS55",0,0,0,12.1171,25.0372,0,0,0,11.006,50.4669,13.801,20.3711,54.0582,25.2716,0,0,0,17.0167,71.7492,0,37.796,0,39.0086,69.1391,58.764,0,0,0,70.5959,0,0,51.7115,2.7482,9.7669,0,5.6111,100.346,36.1551,48.38,60.0741,0,0,0,0,0,0,0,24.6907,0,0,60.5503,115.5671,21.7363,0,0,0,0,28.8728,42.2721,9.2732,0,0,0,4.4524,0,0,108.1799,0,37.4106,0,0,69.6555,0,0,0,0,0,0,0,36.505,0,0,0,0,14.9404,0,33.3935,0,85.1112,1.116,0,0,0,18.3174,0,0,14.0092,0,0,4.0396
"SBS56",0,1.4975,0,0,0,0,0,0,0,0,0,61.5464,0,0,0,0,74.0417,37.7025,143.7707,55.5993,0,37.4135,0,0,0,0,0,0,0,0,224.7776,0,15.1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9888,15.6299,0,0,0,19.9648,0,0,3.6303,0,0,0,0,9.9325,0,0,0,0,0,0,0,0,0,0,2.622,0,59.916,0,0,0,0,0,63.1795,31.5238,0,10.585,0,0,0,0,0,0,0,40.1701,0,0,183.8808,0,0
"SBS57",79.3456,27.9455,0,115.0282,0,0,0,4.3922,0,37.728,0,0,75.5759,0,0,66.8253,0,25.0269,0,0,0,0,0,13.5567,31.761,0,46.9346,0,0,0,0,0,0,0,0,8.4818,167.1557,0,0,48.1756,0,0,126.3338,0,0,0,54.0292,26.2166,0,0,0,0,0,0,0,0,23.0613,123.7741,0,0,0,104.1494,0,49.7912,0,0,0,0,85.1295,0,146.5365,29.7155,0,0,0,0,0,0,0,62.0832,0,0,0,0,59.0094,0,86.8672,240.4022,0,0,246.9641,0,53.0186,0,0,0,0,0,180.8027,12.5375
"SBS58",0,9.9045,0,0,0,0,23.3628,0,434.0304,247.6737,485.7179,0,301.9475,0,253.3293,0,0,305.826,0,0,414.1678,0,231.8082,0,0,0,0,0,104.813,0,0,0,0,29.3459,0,241.8805,0,0,66.1882,0,0,0,10.2699,0,0,0,0,0,23.8563,0,0,0,0,0,166.1393,30.1483,0,0,70.005,67.6119,0,0,0,106.628,0,0,0,0,0,0,0,0,154.4485,0,0,0,472.707,0,0,0,366.7872,5.8866,0,34.0523,0,0,303.7936,66.9979,0,309.6431,0,0,165.0377,171.9489,0,0,12.9955,0,0,89.1482
"SBS59",0,0,0,20.2122,0,0,41.65,30.59,54.5137,112.2965,0,0,3.4217,37.6825,0,132.0319,2.5835,70.3861,0,0,0,0,38.9237,50.3539,0,0,9.9841,0,0,13.1349,46.2976,31.0706,0,0,0,62.3449,0,0,0,15.7445,0,0,0,0,0,0,0,57.3237,83.2201,100.5952,7.3744,0,0,0,26.9041,21.8589,0,0,0,0,70.2859,17.1572,42.9801,55.307,0,0,0,0,0,47.5231,0,16.2931,0,20.2684,4.1298,53.6332,119.3652,0,0,20.7833,2.2228,0,0,0,53.7169,27.0268,1.4837,0,40.0882,41.0455,13.686,0,38.0953,0,26.2829,38.6071,0,0,0,121.1493
"SBS60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.733,0,14.9185,0,0,0,0,0,0,0,0,0,4.4105,0,0,12.7344,0,0,0,0,0,0,0,0,0,30.8326,0,0,0,42.0899,0,0,0,27.3727,0,0,0,0,15.2243,0,0,0,0,0,0,22.1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8968,0,0,14.5924,0,0,0,0,3.9091,0,0,0,0,15.4271,0,0,0,0
"SBS84",0,0,138.4112,0,0,0,0,0,271.0659,0,0,266.1219,31.6009,0,0,0,0,0,0,0,0,0,0,64.4738,0,205.9827,0,32.8863,0,198.9756,0,0,0,262.8447,0,0,0,224.0954,0,84.0368,0,97.912,0,0,0,0,0,244.9657,0,0,0,14.1024,0,0,39.8365,0,178.8921,0,0,0,0,24.004,116.5596,0,0,0,0,0,0,121.0198,164.5952,30.5774,0,6.9469,0,18.4953,130.9438,0,37.7954,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1221,30.4457,66.2274,0,0,0,0,0
"SBS85",0,0,28.29,197.856,0,0,0,0,0,0,0,25.2624,251.8624,0,0,76.0138,0,115.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.7058,0,0,0,0,58.239,0,0,0,0,0,0,0,0,0,0,83.7063,0,62.0264,0,0,0,33.5293,0,0,0,0,0,18.3709,0,59.4241,0,0,0,0,0,0,0,0,0,36.7336,18.443,45.3255,0,119.9149,0,0,25.0327,0,0,39.2889,0,35.5923,0,0,0,0,0,0,0,119.3135
