"","S0","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99"
"SBS36",0,0,0,32.3471,0,37.3021,0,36.383,0,0,0,0,0,0,190.1355,47.758,43.0734,74.1078,0,0,39.0572,2.2485,31.0452,0,37.4929,79.3362,121.144,0,21.8965,119.651,0,0,0,0,0,63.8172,73.5134,0,0,0,0,169.0523,0,5.6493,0,0,0,0,0,0,0,0,0,0,43.0221,0,0,0,50.5376,0,0,68.5491,0,0,0,0,0,0,162.2148,81.8716,0,0,0,2.472,0,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,34.3966,0,41.8809,0,0,0,0,0,0,0,0
"SBS37",106.8658,0,0,0,0,0,53.1457,0,0,16.5417,0,33.9502,3.86,0.3398,0,0,38.6056,0,29.6369,38.421,15.9288,0,77.0858,0,31.3662,69.4196,10.6608,26.0611,0,0,13.724,0,11.9219,0,0,0,0,17.9263,26.5273,62.2086,0.3452,0,77.0844,0,0,0,10.7796,0,0,26.9146,0,0,0,0,12.8937,0,0,15.3026,0,22.6,0,48.6348,0,0,37.0468,1.8851,0,0,0,0,0,0,0,0,0,0,2.8814,0,0,0,0,18.429,10.802,0,24.3161,0,0,32.713,0,0,0,0,48.3969,0,0,0,57.8887,0,26.5451,22.4626
"SBS38",0.9778,0,0,0,0,0,0,0,0,3.8991,0,0,0,0,0,7.4772,0,0,3.2344,0,1.3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6043,21.4014,0,9.1823,0,6.0621,5.3023,0,0,0,0,0,0,0,8.0257,0,1.5851,0,0,0,0,0,0,0,0,0,0,0,0,5.8869,0,0,0,0,0,0,0,0,23.5182,0,0,0,0,0,0,0,0,15.7539,0,20.4036,0,0,0,31.3511
"SBS39",72.2864,56.9434,15.243,64.1677,12.7682,124.7515,7.8384,109.1001,165.0471,12.5703,137.7113,84.579,74.7364,0,104.3681,49.5721,190.7761,182.1926,82.1719,0,12.574,70.6444,248.6687,40.0447,297.7964,346.2329,85.0613,327.1902,53.6285,94.6877,173.5812,12.3177,150.0438,193.3222,165.8387,43.5516,308.7121,38.0562,148.0666,386.0311,6.3587,115.1004,115.4343,0,86.5937,41.9752,0.5982,137.4563,176.0356,50.1454,101.291,96.1578,0,86.0069,100.4581,146.171,78.7233,168.6135,418.8464,11.9448,218.3958,102.4951,46.2793,41.5204,313.3688,39.6013,136.5792,352.329,448.6236,95.378,103.5679,63.4989,226.293,112.2183,37.531,100.6377,336.2946,267.5806,28.3695,104.5732,185.0254,159.0952,118.198,402.8435,60.0191,403.1201,234.8284,181.9997,72.951,77.4948,110.1489,0,138.3745,108.6125,0,86.4834,27.8784,385.0058,228.6421,103.4064
"SBS40",680.3807,814.1463,0,569.4358,0,191.4083,0,0,0,0,0,265.9267,0,0,0,0,290.5484,0,738.9708,0,317.5716,0,306.5861,0,0,756.2696,1028.4002,0,138.3778,0,406.8841,0,259.9125,371.8075,0,83.294,0,0,428.6558,392.3724,41.9625,0,0,0,0,572.6939,0,614.5465,130.9838,86.053,0,689.2252,238.9576,0,665.2202,0,572.6437,352.8641,0,0,0,449.8346,0,0,509.4172,0,331.9036,0,721.1711,0,564.4153,0,432.3117,393.5699,0,0,0,0,0,0,196.8183,268.9967,630.2062,0,55.7863,0,0,113.1586,92.0009,0,0,0,318.7159,0,0,0,603.354,0,463.9637,0
"SBS41",131.2599,0,0,0,0,0,0,0,0,15.2372,0,122.1279,0,15.6357,0,7.4125,0,68.1338,115.3592,0,17.6328,0,0,0,0,0,0,51.0847,0,0,12.6536,0,0,13.404,166.9595,0,0,6.2059,43.8796,0,0,6.439,19.4489,125.1848,0,0,0,0,222.7359,129.525,0,0,0,0,26.2614,110.1315,0,0,0,42.853,0,0,0,0,145.9629,0,165.1628,0,0,0,0,60.7636,13.482,127.1504,0,0,25.4038,0,11.7017,59.8038,0,0.272,0,0,84.657,0,0,0,76.469,135.6524,1.5225,0,55.4304,0,0,0,70.6866,0,0,14.8119
"SBS42",0,0,0,0,0,0.1311,0,0,0,0,0,0,0,0,58.9587,0,17.1938,0,0,0,0,0,0,0,0,4.0474,0.1851,0,0,0,0,0,37.3384,13.2071,0,17.3905,0,0,0,0,0,0,0,20.4529,54.6954,0,0,0,0,0,60.5469,0,0,93.8133,0,0,42.8696,0,0,0,88.7088,0,3.497,0,0,70.9079,0,0,0,0,0,0,0,0,0,0,29.3009,0,0,0,0,0,0,0,66.1373,0,0,2.062,18.1808,28.0034,3.1309,14.2908,30.1232,0,6.4935,0,0,0,3.1693,0
"SBS43",0,0,0,0,0,0,0,0,0,0,0,0,1.4768,0,0,0,0,0,0,0,0,27.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2805,0,0,0,0,9.4815,0,0,0,0,0,0,0,0,21.4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9909,0,0,0,1.18,0,0,0,0,0,0,0.117,0,0,0,0,0,0,17.1833,0,0,0,0,17.3837
"SBS44",0,0,0,38.4275,0,0,0,0,0,0,0,62.0763,0,24.177,0,0,0,0,0,0,2.9886,0,0,0,0,0,0,0,0,21.1961,42.5553,13.2147,0,0,0,0,0,2.8531,0,0,0,0,0,0,0,0,0,13.1376,0,29.7863,6.1089,0,0,0,7.6688,0,0,0,0,0,0,72.181,11.8763,0,0,0,0,0,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8153,0,0,0,0,0,0,0,46.7713
"SBS45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1467,0,0,0,0,0,0,22.8932,86.5091,31.9075,0,0,0,0,0,23.1957,0,0,0,0.3454,0,2.411,0,0,102.6464,0,0,0,0,0,0,40.4266,2.2866,0,0,0,0,21.7243,0,0,0,0,0,0,0,0,0,0,0,0,13.0161,0,0,0,0,0,6.1257,0,0,0,0,0,0,0,16.3953,40.6974,0,0,0,0,0,0,0,0,0,0
"SBS46",0,0,35.2715,0,0,0,11.6687,0,0,0,0,0,44.6228,0,0,0,0,0,0,0,23.9443,0,0,0,0,0,15.2475,0,23.8414,0,0,0,0,31.7017,0,0,12.9033,0,0,2.3247,0,9.9893,0,0,0,16.2798,60.5116,0,49.0933,0,42.4112,36.2316,0,0,0,0,10.0051,0,0,0,0,0,0,0,0,0,27.0771,0,0,65.053,0,34.253,0,9.54,0,0,6.6845,0,0,0,0,0,0,0,0,0,1.6898,0,0,77.2496,0,0,0,18.544,24.7218,19.2072,0,0,0,0
"SBS47",0,0,0,0,0,0,0,0,0,0,0,0,0,3.5796,0,0,0,91.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.4801,119.7529,0,0,0,0,0,0,0,0,112.7382,0,0,0,0,115.5533,0,0,0,0,1.4316,0,133.613,0,0,0,0,0,0,0,0,0,0,38.3691,0,0,0,0,78.5659,0,33.0041,0,0,0,0,0,105.9892,0,0,0,0,0,0,0,0,0,106.1172,0,0,4.5537,0,0,0,0,0,0,0
"SBS48",0,0,0,0,93.0318,75.2647,0,3.7005,5.1766,0,0,0,63.0487,0,80.5277,3.1393,8.0942,0,0,0,66.308,0,0,42.2486,0,0.3555,6.0487,0,60.0136,0,45.1089,0,0,0,0,0,8.1765,69.0243,0,0,0,0.6113,0,0.5857,61.8941,0,0,5.5677,0,7.9799,7.1832,0,0.4197,2.1673,0,0,0,62.9896,7.0174,0,1.655,3.988,0,4.7712,0,0,0,62.3625,0,82.3465,74.1918,0,0.7799,0,10.3392,0.9913,6.3998,0.0237,2.0989,1.5743,0,0,0,0,8.8547,0,5.6079,0,0,0,7.874,55.6577,0,0,0,78.0057,0,0,0,0
"SBS49",0,0,0,0,0,0,0,1.7627,0,0,8.5213,0,0,0,0,0,0,9.4883,0,18.4745,0,6.8709,0,3.2158,0,0,0,0,0,0,0,10.2639,0,17.8759,7.3121,0,0,0,0,0,0,8.7492,0,0.3926,0,0,0,0,6.9259,0,1.3401,0,0,0,0,15.901,2.9822,0,3.0471,0,13.816,5.0002,0,0,0,0,0,0,0,0,0,0,8.0569,0,2.531,0,0,0,11.1449,4.305,0,15.8167,4.0678,0,0,0,0,0,0,5.71,0,0,0,0,2.7099,0,1.313,0,5.1575,0
"SBS50",0,0,0,0,0,0,0,0,0,0,0,12.8134,0,0,0,0,1.1599,0,0,12.8285,0,0,0,12.6027,10.6214,34.7102,0,0,11.8038,0,20.078,21.8572,0,0,0,0,0,0,0.8475,0,0,64.8728,23.0708,0,20.7024,23.0722,0,0,0,0,0,0,0,0,71.2032,0,0,6.9992,16.7243,3.5734,6.6219,0,3.1185,71.0884,2.4828,31.0458,0,10.7534,1.8226,0,0,0,0,0,0,0,0,0,0,0,0,13.0432,28.2873,10.7587,0,0,0,0,0,0,0,0,4.2651,0,0,0,0,3.3143,44.4042,0
"SBS51",0,17.0419,0,26.8933,0,13.3939,0,30.4275,46.366,0,14.383,0,0,0,0,0,104.8053,0,5.0449,4.0953,0,6.8551,0,0,24.5616,23.6695,0,0,6.2473,0,0,0,25.0773,0,0,42.7998,0,0,45.7859,0,27.3153,0,0,0,0,0,0,0,0,1.8961,47.5505,13.7497,0,0,9.4528,0,0,0,0.8243,0,26.586,0,0,28.5638,0,0,0,0,0,0,0,0,8.4039,0,0,32.4804,2.1761,0,0,0,0,18.0001,0,0,0.5622,0,0,32.933,0,0,0,0,14.6327,0,0,0,0,0,9.9338,0
"SBS52",0,54.6219,40.8845,7.0332,105.5106,124.7638,39.5797,18.4412,4.2947,0,0,73.2465,136.7568,0,85.8522,9.2808,0,0,0,0,140.3832,11.0357,26.3151,230.8486,0,0,4.1752,0,189.9859,6.9075,204.5264,0,6.2347,0,10.0945,89.4578,0,108.0906,57.2349,28.6284,0,20.4989,0,4.3938,103.3635,0,0,0,70.1495,0,0,53.3279,0,49.7046,0,0,91.9237,119.8225,3.2691,23.5249,0,6.2993,0,0,0,36.2272,52.8812,118.7059,2.6875,83.7781,97.4935,27.7455,9.6567,22.617,0,0,0,0,0,0,38.1556,0,0,2.4126,0,0,0,53.4942,4.656,7.1903,0,140.5206,0,66.1558,0,71.2421,0,74.8628,0,0
"SBS53",1.255,0,0,0,0,0,0,32.2581,0,27.8106,10.5912,2.2258,0,0.1852,0,10.8503,0,0,25.3289,2.5827,9.0044,16.2687,0,0,37.4398,22.7371,0,14.8359,0,18.1062,0,14.5764,0,0.9547,0,56.5382,21.1488,0,3.1904,34.5659,8.3795,0,0,3.8602,0,0,0,0,0,1.9896,0,63.0152,0,0,0,0,14.5776,0,4.5286,0,22.7051,1.8559,9.2259,0,11.5105,13.3342,0,0,0,0,9.2315,0,6.7804,0,0,14.3131,26.7142,7.4185,0,0,0,1.2242,0,14.9147,45.1479,0,14.0673,4.6652,11.8026,0,0,0,0,26.5391,0,0,3.9799,14.7395,2.945,0
"SBS54",50.6141,14.0656,0,11.2987,25.8326,19.8178,24.5348,25.487,19.1872,0,13.6994,0,22.872,0,43.0002,0,0,54.2069,0,13.6263,16.8233,0,19.6327,0,0,12.5365,18.9028,0,65.0346,54.9024,0,22.4741,0,54.246,46.2169,34.5298,0,53.3549,39.6018,14.1471,36.5841,62.797,0,52.0196,0,0.0214,0,0,25.859,0,44.0979,0,22.8882,14.7364,43.1932,12.8285,42.9454,10.2329,31.3132,1.828,11.5897,33.3332,18.1408,33.8955,1.1305,13.0072,39.5856,10.5526,20.3013,46.641,2.5062,4.9168,0,26.7542,0,3.6137,0.1606,6.06,0,25.9213,13.833,0,9.0279,57.4882,8.7283,8.9978,0,0,8.5401,13.9338,20.9683,0,8.4149,22.714,0,33.1668,25.035,19.9236,0,0
"SBS55",0,0,1.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4379,0,0,0,0,11.7596,2.4854,1.9861,3.809,0,0.6736,0,5.3624,2.2643,0,0,0,0,0,0,0,0.9834,0,0,0,25.3733,8.4594,0,2.4455,0,0,7.0362,0,0,0,1.4091,0,0,0,0,0,0,0,0,0,9.2108,0,0,0,6.6093,0,0,0,2.7757,0,1.8896,0,0,7.3785,0,0,0,0,0,33.7011,0,14.845,1.0587,11.7815,0,0,0,0,0,6.1303,0,0,18.4828,1.1904,0,0,0,0,0
"SBS56",84.7618,111.8718,149.8999,0,0,26.7825,92.033,0,5.5644,0,0,18.0594,17.0011,0,0,15.2334,4.4761,0,13.6998,31.8784,0,154.901,0.9216,47.1798,0,40.3414,146.9435,0,0,26.092,11.8129,31.9704,0,0,8.5081,96.6045,0,41.8223,133.6821,0,0,216.5979,0,0,46.3469,39.6024,0,0,53.1833,21.4772,0,178.7918,11.0861,93.6578,0,0,0.2079,47.1937,24.5117,0,0,36.6562,0,0.613,0,0,94.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.3721,12.7595,0,62.4366,0,0,68.0629,195.9466,66.6268,0,85.6034,0,0
"SBS57",0,0,67.7992,0,0,0,27.128,0,0,1.3457,0,0,0,0,32.8184,95.2341,0,0,71.4388,0,3.8686,0,0,0,18.1614,9.6006,0,0,26.865,0,0,0,26.7013,0,0,0,53.3921,0,0,22.9708,0,0,0,0,21.1272,13.9062,21.0605,37.4123,0,0,20.4106,0,0,0,6.8402,0,20.4014,0,0,0,0,4.5109,0,16.7186,0,0,0,0,5.8963,0,0,0,0,0,68.6673,0,0,38.5246,23.9776,0,9.7125,57.0598,0,0,0,26.6429,70.2974,0,0,0,0,0,0,0,30.0615,0,0,5.4513,68.9068,5.616
"SBS58",0,0,0,0,5.592,11.0602,0,8.6953,0,0,60.9591,0,0,33.2686,0,0,23.4803,0,0,0.1404,0,0,63.2654,0,14.8987,0,0,0,0,21.1158,0,2.4059,0,0,0,34.3939,0,0,0,2.6686,0,92.5038,0,85.0063,0,32.5574,0,0,0,2.3135,0,0,0,0,10.9909,0,0,0,0,0,13.0974,0,50.2859,16.2474,0,8.7027,0,39.1339,0,105.8905,0,0,13.1272,0,48.9981,0,0,66.4849,0,133.4319,0,0,0,54.8799,0,0,2.8428,0,0,0,102.1178,0,0,56.0398,0,0,65.2063,0,0,0
"SBS59",0,0,4.3497,3.2413,0,0.9475,3.8523,2.6877,0,0,5.5479,0,0.5678,1.831,0,7.5253,0,15.8979,13.0849,0,6.336,10.1909,0,1.8255,0,5.8344,0,16.9663,0,0,0,0,0,7.3044,21.0352,41.1757,17.21,0,0,1.8601,0,0,0,0,0,9.0922,8.7157,0,0,0,35.8808,0,2.4248,0,0,12.5886,9.1524,0,0,3.601,18.8598,0,0,0,0,24.9262,2.5153,0,1.3953,12.1095,0,29.64,0,0,0,0,9.3888,0.0354,25.6074,3.8734,0,0,0,0,0,12.0189,0,9.7806,11.8675,0,0,0,0,0,7.2505,0.5592,2.0239,25.9911,0,0.1896
"SBS60",0,0,0,3.7956,9.2583,7.0775,0,0,13.1337,0,10.3433,0,0,0,0,11.5624,0,0,0,0,0,0,17.3254,0,11.0455,0,0.0175,0,0,15.565,12.815,0,0,0,0,0,1.9626,0,0,0,1.3719,0,0,0,0,0,0,2.6424,0,0,0,0.4131,0,1.1525,10.4965,17.1766,0,0,0,0,14.7794,0,6.7606,10.6749,0,0,0,0,0,0,0,0,2.85,14.8157,2.9514,12.9113,0,0,4.2634,0,0,0,5.6641,0,0,0,0,0,0,0,0,3.4884,0.9858,0,0,6.1145,9.4859,0,0,0
"SBS84",9.4902,0,0,14.2341,0,0,3.5019,0,0,0,12.1527,0,0,3.9384,0,0,0,0,0,0,0,0,0,0,0,9.0304,0.7847,3.2695,79.5915,15.7722,0,0,12.0193,41.0338,17.7665,28.3471,14.3239,23.9624,39.646,0,0,0,0,9.7183,0,0,41.8065,0,0,0,0,0,30.9114,0,0,0,0,0,0,0,0,0,30.5754,0,0,12.5413,18.8593,0,0,0,0,2.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6065,0,0,0,0,25.0245,10.575,7.9109
"SBS85",0,0,100.9095,0,0,0,89.6673,0,0,121.8083,0,0,0,0,0,56.8557,0,0,0,0,0,8.5013,0,0,0,0,0,0,6.4021,0,0,0,86.7338,0,0,0,96.9112,0,0,0,0,5.6382,0,0,0,114.9835,104.5929,148.2704,0,0,0,8.5412,48.3726,0,0,0,16.3875,0,0,0,0,0,0,0,0,0,0,0,0,3.0539,0,0,0,0,72.009,0,0,124.4827,28.5552,0,108.562,50.9058,0,0,0,77.7252,82.121,0,0,17.6822,0,0,0,0,90.3239,0,0,0,81.4849,0
