"","S0","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99"
"SBS39",10.884,31.1745,0.437,1.5132,0,0.1888,0,12.8527,5.1421,11.1661,0,40.2971,8.2121,1.5336,0,4.7426,26.6446,1.5858,28.9799,0,19.8556,11.5406,8.647,12.1669,6.2742,21.6255,3.233,5.191,0,0,13.0825,0.8485,0,23.5283,23.8851,3.2448,0.6847,10.6511,2.8341,17.2298,21.7491,2.2489,4.3075,0,15.0381,12.9463,8.8012,31.0456,4.6703,0,10.5444,15.0367,0,6.7163,2.111,5.027,22.3574,11.211,8.532,0,8.006,24.3236,0,12.6668,6.846,0,18.2721,0,3.6624,2.1858,4.9367,1.2721,0,9.7803,7.2935,14.7493,4.5326,1.1258,3.0384,0,19.5423,11.1686,11.6887,12.5534,5.2938,18.4891,0,0,2.5547,0,21.3874,9.7686,5.4455,32.2657,13.0773,4.8937,14.7576,4.6024,11.4156,9.7407
"SBS40",0,0,0,0,1.4275,9.2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2119,0,0,0,26.0808,0,0,0,0,0,7.1533,0,0,0,0,0,0,0,0,0.242,0,0,0,0,0,0,0,0,0,0,9.762,0,0,0,0,0,0.3067,0,9.494,0,0,0,16.6363,0,14.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2312,0,0,0,0,0,0,0,0,0,0,0,0
"SBS41",0,0,0,5.9196,0,0,0,0,0,0,0.7287,0,8.3876,0,0,0,0,0,0,0,0,0,7.8715,0,0,0,0.6841,0,0,7.1697,0,6.1292,0,3.04,0,0,0,0,0,0,0,0.0331,0,0.0975,0,0,0,0,7.0784,8.1743,0,1.7422,0,0,13.8217,0,0,0,0,0,2.9982,7.2514,0,0,5.1214,1.1144,0,0,0,13.0781,0,0,0,0,0,0,0.5703,0,0,0,0,0,0,0,8.2037,0,0,0,13.8848,0,0,0,0.8089,0,0,0,1.2764,9.7263,0,0
"SBS42",1.6469,0,0,0,5.0571,0,0,23.4679,0,0,0,0.2088,0,0,0,4.1614,0,0,0,0,0,0,0,0,0,0,7.179,0,0,0,0,6.6093,0,2.7395,0,0,5.1229,0,0,0,0,0,0,0,0,0,0,0.251,6.9121,0,0,7.0118,0,0,0,9.7962,0,0,0,0,0,0,6.606,0,1.1717,0,0,0,0,0,5.212,0,7.3368,0,0,0,0,0,0,0,2.6988,0,0,0,0.2993,0,0,0,0,0,0,0,0,0,2.4817,3.1755,0,0,0,0
"SBS43",0,0,0,0,0,4.5652,0,0,0,0,0,0,0,0,0,0,0,1.7229,0,0,1.3746,0,0,0,0,0,0,0,0,0,0,0,0.8715,0,0,0,0.1671,0,0.6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0,0,2.8941,0,0,0,0,3.0205,0,0,0,0,0,0,0,0,2.0433,0,0,0,0.7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1488,0,2.3542,0
"SBS44",3.8331,2.606,0,0,0,0,0.9393,0,0,0,4.2571,0.6388,2.3375,0,0,0,0,0,0,0,0,3.6263,0,11.4046,0,0,0,0,0,0,3.5413,0,4.2783,0,0,0,0,0,0,5.5818,0,0,0,0,0,0,0,0,0,0,0,0,0.9494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8019,0.7413,0,0,0,7.23,0,0,0.6214,0,0,0,2.3755,0,0,0,0,0,0,0,5.8367,0,0,0,4.215,0,0,0,1.2151,0,0,0,0
"SBS45",0,0,0,0,0,0,0,0,3.7591,0,0,0,0,0,0,4.4405,0,0,0,0,0,0,0,4.132,0,0,0,4.4797,0,0,0,0,0,1.2672,0,0,0,0,0,0,0,0,0,0,4.5055,2.7961,0,0,0,0,0,0,0,0,0,0,3.4649,0,0,0,0,0,0.8142,0,4.0881,0,0,0,2.0986,0,0,0,0,0,0,0,0,0,0,0,0,1.4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068,0
"SBS46",0,0,0,0,0,4.7544,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,9.9373,0,0,0,0,0.9713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6625,0,0.4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3327,0,0,0,0,0,0,0,0,0,0
"SBS47",0,0,0,1.5225,0,0,0,0,0,2.1619,0,0,0,6.4035,0,0,0,0,0,0,0,0,0,0,0,0.2704,0,0,0,0,0,5.306,0,0,0,0,4.9233,0,0,0,0,0,5.472,0,0,0,0,0,2.2796,3.1306,0,0,0,0,3.8289,0,0,0,0,0,0.3284,0,0,0,0,0,0,0,6.2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0065,0,0,0,17.8776,0.1548,2.2506,0,0,0,0,0.1502
"SBS48",0.426,0,0.4542,0,0,0,0,0,0,0,0,0,0.7304,0,0,0,0,0,2.3031,0,0,0,0,0,3.4338,0,0,0,0,0,0,0.9767,0,0,0,0.8009,0,8.3674,0,0,2.3015,0,0,0,0,0,0.9696,0,0.1786,0,0,0,1.3344,0,0.4257,0,0,0,1.7156,1.0067,0.5218,0,0,0.5722,0.2823,0,0.178,0.5096,0,2.2162,0,0,0,0,0.8549,0,1.8079,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0343,0.1347,0,0.3172,0,0,0.5973,0.503,0,0.2977
"SBS49",0.8218,0.3215,0,3.2854,0,0,0,1.1734,0.6395,0,0,0,0,0,1.3939,0.0174,0,0,1.6762,0,0.6764,0.5525,0,0,4.8973,0,0,0,0.8565,0,0,0,0,0.7068,2.9205,0,0.7519,0,2.8125,0,0,0,2.2321,0,0,0,0,0.7777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3273,0.7876,0,0.9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1745,0,2.2884,0,0,0.8978,0.6941,0,0,0,0.7075,0,0,2.2805,0,0,0,0
"SBS50",0,6.7324,0,0,8.4042,0,0.246,0,0,0,0,3.4898,0,0,0,0.888,8.4276,0.887,0.8488,0,0,0,6.5867,0,0,0,0,0,0,0,0,5.1912,0,0,0,0,0.7541,1.3455,1.109,0,0.2454,0,1.0427,2.8542,0,3.9362,0,0,2.4551,0,0,0,5.93,1.2101,7.2116,0,0,6.0856,2.7246,0,0.7329,0,4.1215,2.3966,0,0,0,0,0,0,0,8.6405,0,0,0,1.4315,0,0,0,0,0,0,5.0925,0,0.7561,0,0,0,0,0,0,0,6.815,0,0,2.8478,1.8449,3.9133,0,0.9917
"SBS51",0,0,0,0,1.6079,0,4.7799,0,0,9.6014,0,0,0,0,0.8852,3.2513,2.9326,0,2.422,0,2.6002,0,0,8.5805,2.9065,4.7645,3.9128,0,0,2.0907,3.2271,0,0.5561,0,0,0,0,0,0.7869,4.6239,1.4298,0,0,1.0813,0,0,0,0,0,0,0,0,0.6612,3.2626,0,5.3191,0,0,1.7608,0,0,0,2.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6707,0,0,0,0.2781,0,0,0,0,1.4644,0,0,3.3841,2.2929,0,0,0,0,0.1883,0,0,3.296
"SBS52",3.5565,0.0124,4.1635,0.9444,2.9649,0,0,0,7.8648,2.1407,0,2.8827,0,4.6263,1.4705,0,0,3.9208,0.9459,0,2.269,0,3.0197,0,0,3.478,0,0,0,0,3.9588,0.328,0,2.2419,0.7571,0,1.6666,2.4475,7.754,0,20.7558,0,0,0.2732,0,4.2809,0,0,3.5033,0,4.9179,0.0176,4.3838,4.8479,2.9107,0,0,0,2.0942,12.6539,0.4297,0,9.2881,0,2.0521,0,3.4919,0,2.0458,16.5998,0,2.3029,1.2711,6.6514,0,0,15.635,4.6962,0,3.4889,4.6865,0,6.0332,3.0668,0.7221,0,6.7407,4.301,1.5511,8.7674,0.7839,2.9853,0,3.8329,0.9404,0,2.0843,0,0,0
"SBS53",0,0,0,0,0,0.1757,0,0,0,1.8351,2.4446,0,0,0,0,5.209,8.0456,0,7.605,0,0,2.5694,0,0.2878,0,2.5232,0,2.3189,0,1.0921,0,0,0.5448,0,0,0,1.4658,0,0,0,3.7106,0.5809,0,0,0,2.4436,0,0,9.2307,1.179,0,2.587,4.1944,0.7185,0,0,0,0,0,0.2171,3.7734,0,0,0,0,0,0,0,1.6401,0,0,1.5704,11.662,0,0,0,9.9643,1.3426,0,1.4728,0.635,0,0,0,6.5977,0,0,2.1344,0,9.4035,0,0,0,0,0,0,0,6.8326,4.4876,0.7179
"SBS54",0,0.1722,4.458,3.985,12.5195,0.6508,3.3613,0,0,2.5516,0,0,6.6732,6.4477,0,1.0575,0.909,0,3.1314,2.7399,0,0,4.628,2.5034,2.4879,0,3.0136,0,4.5842,11.8338,2.2603,1.3579,1.7217,4.2147,3.1889,6.3975,0,0.0627,9.7178,0,0,0,5.1571,0,7.1684,3.4037,0,1.1248,5.5511,12.9368,2.2049,0,0,1.4036,0,0.9031,0.4201,0,1.5845,2.4361,0,0.5321,0.934,8.8431,0.7247,0,5.8096,0,3.6605,0,5.6064,4.2417,0,0,1.6753,2.1139,0,0,5.7495,0.2462,3.9778,4.0643,1.1594,1.8054,2.6221,0,0,1.87,5.61,0,0,1.5986,3.2042,0.277,0,0.5321,0,0,0,3.556
"SBS55",0,0,0.576,0,2.5911,0,0.6783,0.5492,0,0,0,0,0,0,2.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6231,0,0,0,0,0,0,6.2661,0,0.9507,2.3586,0,0,0,0,2.7562,0,1.9775,0,0,0,1.5395,0.3417,2.4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6677,0,0,0.262,2.9273,0,0,1.2876,0,0,0,0,0,0,0,0,0,0,0.2967,0,0,0,0,0,0,0.2791,0,0,0.8674,0,2.3662
"SBS56",0,2.6896,0,2.2265,0,0,0,0,3.8718,0,0,0,1.5211,9.7304,5.0259,0,0,0,0,0,4.3848,0,0,0,0,0,0,0,0,3.6687,0,0,0,0,0,5.2853,0,0,8.3998,0,0,0,0,5.1205,0,0,0,0,0,0,0,0,2.5799,1.7931,3.6477,0,1.65,0.3031,0,0,0,0,0,0,3.2792,1.6034,0,0.7193,0,0,0,0,7.3596,0,0,6.1877,0,0,0,10.7025,0,0,0.5389,0,9.8742,0,0,0,0,0,0,1.6376,0,0,2.933,0,0,0,0,0
"SBS57",0,0,0,0,0,0,0,0,0,0,0,0,7.1135,0,0,0.5656,5.1598,9.6249,0,0,0,0,0,4.8021,0,0,0,0,0,2.034,0,0,11.8542,0,0,0.4719,0,0,0,0,0,0,0,0,0,0,0,6.5553,0,0,5.5541,0,0.5791,0,0,0,0,0,0,1.0159,0.9741,0,0,0,0,0,0,9.7808,0,0,0,0,0,3.2971,4.8694,0,0,0.8588,0,1.0238,0,0,0,0,0,0,1.2538,0,0,0,0,0.5147,0,0,0,0,0,0,0,0
"SBS58",5.1215,0,0,0,0.3513,0,0,0,0,0,0,13.3958,8.5321,0,0,0,0,0,4.1621,7.8445,0,19.8524,11.392,0,0,0,0,0,0,0,0,1.3359,0,8.1256,0,0.9355,0,0,0,10.6996,5.8358,0,1.5001,0,0,3.3593,0,0,3.3294,3.4525,0,2.079,0.041,0,1.5606,0,0.3957,0,3.627,0,0,0,0,0,0,0,0,0,0,1.1835,0,0,13.6071,9.8882,0,0,0,0,0,0,0,0,0,0,0,0,2.4849,0.2464,0,0,4.3886,0,8.6533,0,0,1.2803,0,0,4.0898,0
"SBS59",0.4937,0,4.351,0.9762,0,0,3.002,0,0,0.0519,0,0,2.4284,1.3767,0,3.7975,0,4.8601,0.9164,0,5.7089,0,1.9296,0,0.0707,0,0,0,0,0,11.4405,0,0,0,0,0.8387,3.4515,0,0,1.4019,0,1.817,0,0.9187,7.3965,1.2364,0,0,3.3975,7.3556,0,0.8822,0,0.7451,0,1.1434,0,0,0,1.2679,0,0.8749,0,0,2.391,0,2.7719,0,1.2743,0,0.9718,0,0.2548,6.8264,0,1.0299,0.5576,1.8481,4.6182,0,0,0,0,0,2.8626,0.799,0,0.4879,0.002,1.3034,0,0,0,0,0,0,0,7.3192,0,0
"SBS60",0,0,0,0,0,0,0,0,0,0,1.2905,0,0,0,0,0,0.0641,0.5844,0,0,0,1.7176,0,0,0.7584,0,0,0,0,0,0,0,0.7877,0,0,1.3859,0,0,0,1.163,0,0,0,0,0,0,0.8434,0,0.7649,0,0,0,0,0,0,0,2.3858,0,0,0.25,0,0,0,0,0.0188,0,0.7545,0,2.4215,0,0,0,0,0.1808,0,0.7359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0197,0,1.2589,3.244,0,0
"SBS84",6.8779,3.6914,0,0,0.8541,0,4.3195,0,0.9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7485,0,0,0,6.5248,0,0,0,0,0,2.4446,0,0,0,0,4.1033,7.4708,0,0,0,0,0,0,0,0,0,0,0,2.6011,0,0,0,0,0,0,0.8312,0,0,0,0,0,0.6041,0,0.8513,0,0,0,2.5777,4.3075,0,0,12.8127,0.1242,0,0,2.3752,0,0,0.4725,0,0,0,0,0,0,4.8042,0,0,0,1.3612,0,7.1947,0,0,0
"SBS85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2968,0.669,0.899,0,0,0,0,0,0,0,0,0,0,0.4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2536,0,4.9792,0,0,0,0,0,0,0,0,0,0,0.8287,0,0,0,0,0,0,0,3.0896,0,0,0,0,0,0,2.3907,19.7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4292,0
