"","S0","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99"
"SBS33",0,92.0701,0,25.8136,10.7155,0,0,89.4699,104.6941,76.8684,0,0,27.7777,0,0,0,0,0,0,0,0,0,0,110.0119,0,48.6479,0,0,0,83.0177,32.8372,3.7403,0,18.6888,0,0,121.6537,95.9442,88.784,0,0,85.6509,0,10034.9952,0,153.9371,48.277,21.621,0,0,118.9387,0,0,0,31.0338,0,0,0,0,57.2004,57.2271,0,0,99.5712,0,9629.3319,0,0,175.0491,0,123.9036,0,0,53.2837,0,0,0,1.8257,0,0,0,0,0,66.0831,197.4867,1.6214,0,0,0,0,0,0,0,36.6052,42.9374,110.915,0,0,0,0
"SBS34",0,0,0,0,727.4568,0,0,409.5165,0,589.2534,0,0,713.4549,0,98.6882,557.1762,0,0,0,0,18.9173,73.9195,0,33.8405,0,67.6292,0,206.9897,389.6202,648.2589,111.5401,0,627.8408,452.1595,0,47.6519,553.5843,0,0,0,0,39.504,230.4307,529.1343,0,467.9244,0,0,0,208.6212,502.5117,0,0,0,563.5921,1089.4178,0,0,1015.4299,606.3932,0,0,0,367.1464,0,0,0,108.8142,442.0552,0,0,54.7686,39.2503,0,0,1064.0381,909.7206,0,0,0,0,0,0,160.2651,327.0312,0,0,850.4241,41.5972,0,10.1805,0,808.2261,0,0,0,0,0,0,0
"SBS35",0,877.37,418.5002,0,0,0,0,0,581.8664,0,0,0,0,0,0,0,0,645.9758,0,0,0,311.086,0,0,835.6993,573.0662,72.1042,0,0,224.4076,0,0,587.5971,0,28.8676,0,748.2499,352.7401,0,456.3138,0,0,0,249.4073,161.6462,203.4073,867.5376,328.827,577.9361,0,93.0103,167.1504,63.0969,0,0,677.2248,0,0,1022.5097,70.8627,524.1091,0,0,0,0,0,0,0,495.0543,0,214.3019,0,0,125.938,0,0,634.6501,0,0,0,0,0,224.6471,0,579.2372,136.6454,0,0,0,327.4846,0,0,157.6685,0,0,0,0,924.8968,0,0
"SBS36",0,0,0,0,0,852.85,681.4332,0,754.2763,0,0,171.8964,0,0,0,1271.0872,478.8088,519.855,0,0,0,777.4102,0,906.5218,0,821.5035,0,0,0,0,0,1027.9802,104.9797,0,0,0,406.5245,0,0,0,0,2025.4039,0,0,344.8566,0,0,0,0,0,0,0,0,17.0841,0,245.9609,0,0,0,0,1056.412,0,0,706.31,0,0,205.391,0,0,0,0,0,0,791.6625,0,1217.6666,0,0,236.0142,0,245.9846,0,0,0,0,0,0,1721.0717,0,10.9293,0,0,178.2308,0,0,0,22.6344,1145.1403,0,0
"SBS37",0,0,550.4452,0,860.9158,0,500.9006,318.6744,0,620.2731,0,1168.09,416.6863,0,1.6152,377.8853,0,135.1813,255.1153,0,295.5399,0,0,412.851,0,0,287.5825,0,0,642.8084,0,0,0,0,747.3244,133.7485,0,0,0,394.1952,0,27.1489,81.1532,365.6835,0,657.8296,0,0,0,0,545.721,0,47.6315,484.3427,1210.0068,0,0,95.7355,0,441.4387,0,0,6.0049,902.2644,0,303.0153,391.2295,166.5384,765.4627,0,434.4337,0,220.1253,131.4354,0,0,0,0,0,673.1858,0,0,0,61.0833,734.6609,242.52,368.9863,0,99.9405,364.9788,0,0,0,146.9891,0,0,432.2097,0,225.5824,0
"SBS38",0,0,0,0,324.2139,0,0,0,0,0,0,0,43.0839,0,0,154.0041,0,0,0,0,0,0,0,127.6699,0,0,0,0,57.8747,0,0,0,0,104.415,0,0,195.0982,0,0,0,0,0,396.2666,0,0,0,0,0,0,0,0,89.0492,0,0,0,0,0,0,0,0,0,107.5231,0,0,0,0,0,0,82.8818,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0034,0,192.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBS39",525.8137,8952.1857,2107.3311,2412.6107,1131.9796,924.7007,741.4821,0,8040.051,1123.1456,1367.2657,1595.749,685.1086,2529.9692,0,112.1438,2208.4318,8948.4529,2960.772,7695.2563,2156.3276,7720.86,794.7867,953.4009,7130.8771,7872.3459,893.5816,944.0339,0,7853.9371,7980.7064,153.4456,3927.3271,36.057,1152.7211,434.9952,735.3998,1991.5,1178.7025,24.4197,1571.7456,106.4272,840.3343,7960.6993,7627.1456,1241.9325,8766.0363,3487.3576,9748.7672,1093.639,817.7079,593.1132,3398.1455,746.8971,3182.9962,1334.5181,190.588,1424.2368,4026.7833,1431.381,7278.6148,1960.5254,0,0,8120.124,235.1025,1430.9649,142.7432,1135.6523,313.3683,8172.7104,1828.7154,714.0818,793.1007,1574.422,1098.8264,2513.1733,1846.8362,0,950.4192,892.681,2948.3617,1984.5368,0,1548.2014,783.5596,1308.0225,2549.8597,1116.9044,1711.5516,0,1432.1608,2560.2066,1814.6346,1241.9548,1067.8225,267.3609,8510.3524,1008.09,1415.824
"SBS40",14622.4979,19163.6802,0,5870.7615,0,7864.4811,357.0509,0,0,0,0,6226.457,534.7684,0,0,968.1718,13849.0932,0,18586.5016,0,4037.6,0,16981.7405,0,0,18438.4094,25973.925,529.5937,0,0,17855.4608,0,10633.1546,15579.7603,717.5875,0,0,3505.8354,11800.685,18037.4348,0,0,0,0,0,19761.4605,0,13812.0142,9892.6259,0,0,18535.8153,3979.5941,0,9772.045,0,18627.4678,16758.8017,0,0,0,11837.2076,0,0,14654.8451,0,17773.2092,0,18751.5889,0,17468.5992,0,17423.2243,12797.2615,0,0,0,0,0,0,15792.9306,9529.3793,15050.3688,0,0,0,1334.2843,7979.7997,0,1499.2347,0,0,4623.0315,0,0,0,9139.3577,0,16725.1761,0
"SBS41",0,0,1948.5696,0,0,0,2126.3647,0,0,0,0,2043.4272,0,0,0,0,149.3672,1938.5072,0,0,244.4474,0,0,155.1758,0,0,1479.106,0,0,0,0,0,3000.2874,0,1940.1684,52.4269,0,738.7829,0,2314.4387,324.2671,0,0,47.5294,0,0,0,0,21.9993,0,0,21.5022,0,1868.9239,0,2363.8543,38.8077,0,2443.9508,0,0,0,208.4765,0,0,2039.1783,0,0,0,0,163.0241,0,0,0,0,2559.7713,2247.3772,0,0,2133.9024,0,0,1528.7477,0,0,2732.2737,1825.1015,3774.9061,0,1483.5299,52.7109,0,3653.3983,0,0,0,62.5973,2041.8616,81.1806,0
"SBS42",0,0,0,0,0,0,0,140.2099,23.2559,0,0,0,281.3742,0,372.5953,433.0639,0,0,10.0568,0,0,0,0,65.2889,0,0,0,124.5344,0,0,0,119.2217,0,0,22.6267,0,0,0,0,0,0,400.5137,0,0,0,0,0,0,0,493.9914,345.56,0,0,0,0,0,0,0,2.5963,0,106.8191,0,0,309.5983,0,0,0,37.3565,0,0,0,0,198.7253,0,611.8587,0,0,0,0,0,0,247.8585,0,0,0,130.967,0,0,0,0,40.4872,326.2703,0,0,0,271.6371,0,0,0,0
"SBS43",125.7501,0,0,0,0,124.8541,0,0,0,0,47.7679,0,0,0,0,0,251.7137,0,0,0,0,0,0,0,0,0,0,0,157.9483,0,0,118.3984,0,116.427,0,0,0,0,0,0,290.2467,0,0,0,0,0,0,0,0,0,0,30.7275,0,0,0,0,0,0,0,0,0,325.6704,0,0,0,0,104.3087,0,0,15.3425,0,0,0,167.6691,0,0,0,0,0,0,41.8624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2078,43.1138
"SBS44",0,209.27,0,0,0,0,0,0,973.3236,0,0,0,406.4146,0,0,791.9006,0,364.3071,0,0,0,311.2287,0,332.0923,0,346.0609,0,0,0,1028.6972,0,0,0,0,0,0,642.5677,159.6215,0,0,0,0,0,541.6337,0,610.0752,383.2346,0,0,0,321.3621,107.22,0,0,0,0,0,36.176,0,0,39.4493,144.0005,0,251.8203,0,0,420.8926,0,673.7006,0,0,0,0,916.771,0,0,0,0,0,0,0,0,201.7459,0,797.0509,126.9604,0,0,0,0,0,0,0,234.6173,0,0,0,0,0,0
"SBS45",0,0,0,0,1239.8033,682.2778,0,0,0,0,0,0,1287.9893,0,0,46.6747,23.7284,0,0,0,0,0,596.6414,0,0,0,0,248.6278,0,0,0,435.3907,0,0,655.0661,0,0,0,0,558.6957,252.1082,0,76.3888,0,0,0,0,0,0,739.7163,0,51.5315,0,1071.9455,362.6994,722.5915,23.0319,0,496.9022,0,0,0,88.7877,0,0,0,0,0,0,1042.0353,0,460.7434,1113.2412,0,0,0,51.3947,0,0,0,0,0,0,0,0,0,488.9755,0,0,0,0,0,330.7342,0,0,0,153.1493,0,1174.9527,0
"SBS46",0,0,0,99.288,71.6805,124.7779,0,0,141.8614,0,0,0,20.2809,0,257.6891,206.8928,0,0,0,0,0,0,0,0,0,0,0,0,263.2735,0,0,0,28.8869,0,0,0,0,0,0,0,0,311.921,0,0,0,0,0,0,0,0,106.4816,0,0,0,0,291.2376,0,0,0,17.047,256.7756,0,0,0,0,0,0,0,0,0,0,0,67.9568,192.3339,85.2411,212.4731,0,0,0,0,0,0,0,0,0,0,0,332.3243,0,0,0,0,0,33.7679,0,352.8121,0,0,0,0
"SBS47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9174,0,0,0,0,2779.4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324.4696,0,0,2418.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.2202,2440.4959,0,0,0,0,0,0,0,0,0,0,2377.1041,0,0,0,0,2488.1844,0,0,0,0,0,0,0
"SBS48",1572.7721,0,13.5427,1622.0208,0,0,1709.5019,0,0,9.4051,23.3472,0,0,0,1534.3246,87.4816,7.042,0,0,1580.5454,0,6.6712,0,0,25.7094,0,1702.3279,0,30.4967,0,0,3.98,0,3.5528,0,0,0,0,1594.3631,0,0,1621.2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0642,24.2558,0,4.4686,4.7496,1876.7196,0,0,0,0,9.3431,0,1674.5942,0,0,0,0,1645.8777,15.8496,0,10.5542,1.1517,1698.4615,0,0,1403.4799,0,0,0,1554.7269,62.429,5.3529,1641.5838,0,0,1594.0843,0,0,0,0,0,22.4275
"SBS49",0,0,167.2322,0,0,0,0,0,0,148.5061,119.444,10.3474,0,168.6504,0,55.2435,0,0,114.9712,0,48.6848,0,0,21.8467,0,0,0,0,36.9397,0,0,0,105.6385,0,0,0,39.5731,0,0,0,13.0798,0,0,0,0,0,0,92.646,20.0806,0,70.3054,0,125.3402,10.1022,104.7199,6.867,16.0229,0,0,146.4552,0,0,13.3629,0,0,0,0,0,19.6332,0,0,0,0,0,208.2394,0,0,80.8836,28.6762,0,0,107.5049,0,0,0,29.3398,0,0,120.7885,0,0,153.2491,0,0,0,162.3834,0,0,0,132.9977
"SBS50",276.4847,284.1893,0,36.6411,0,0,198.6637,0,189.2562,0,0,0,30.6217,0,38.2128,0,0,298.1591,0,295.6862,0,21.8909,39.764,0,72.9426,232.5814,502.6729,0,0,189.2486,244.2315,0,0,0,0,0,315.1744,117.3756,460.0624,0,0,0,0,25.0891,0,207.174,257.6494,0,0,0,0,50.6372,0,0,0,0,0,0,0,0,41.3127,0,0,343.2155,197.056,0,0,36.817,48.019,0,451.37,0,18.7863,0,0,0,0,0,0,0,816.9977,0,362.119,459.2959,0,35.9135,0,0,0,81.8455,222.6953,0,0,541.0816,0,0,0,218.7955,0,0
"SBS51",0,273.7646,353.8884,145.3624,0,0,0,0,0,0,0,0,0,370.3069,0,0,0,0,412.9802,0,432.4663,0,0,0,0,0,0,2.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9396,875.6427,340.0434,0,0,61.6851,603.04,0,365.8201,0,0,169.1493,0,78.5492,0,0,0,0,0,0,323.9057,0,287.2046,0,0,30.0594,0,275.9802,207.9132,0,0,297.9453,0,0,0,595.459,0,0,99.7729,89.6739,0,0,281.5566,3.7939,0,311.1967,0,0,0,0,0,0,0,0
"SBS52",2936.5143,0,0,2932.8542,0,74.3045,2986.1501,803.3017,354.2851,0,0,94.7277,0,0,3141.8308,0,0,29.2501,991.6597,2929.3765,150.0642,0,1336.1613,41.0446,0,106.9533,2760.6005,243.5339,0,0,1191.5152,0,66.5776,0,0,1153.3054,0,64.2443,3218.1701,110.9485,0,3118.0237,65.761,0,0,0,50.7077,0,144.8159,84.6559,0,222.7996,95.7062,0,0,1441.702,0,0,25.4581,0,0,0,0,2000.0756,0,0,118.0029,1302.9212,0,0,2966.8885,17.0451,349.1346,152.9181,167.2977,2983.9975,8.9234,1030.5374,0,0,2688.3801,244.7227,4.4178,5039.8804,0,0,27.495,3216.1258,11.5585,0,2897.9967,172.9647,74.9226,3020.4254,1285.9102,183.0949,0,0,15.3702,0
"SBS53",0,472.2821,0,0,0,0,0,305.1905,428.6549,101.8544,0,0,0,177.7538,0,90.191,0,299.1164,67.8806,0,52.5767,445.4491,167.5701,78.6361,856.8705,437.8405,0,339.8511,0,453.6986,294.5209,0,0,0,165.2953,69.8193,0,190.1077,0,309.6654,0,0,70.1715,414.8456,549.9454,207.6901,405.3784,75.5259,612.9013,315.5584,223.1625,389.0209,129.1394,0,86.4649,0,101.9305,95.9359,28.581,68.1289,633.1063,28.8819,0,0,160.8657,0,168.1655,17.9973,52.016,57.3084,0,527.8297,13.659,194.7632,16.1086,0,0,0,0,0,0,0,253.4981,0,34.225,91.7715,233.4359,0,237.006,1.3425,0,0,10.3,0,7.1234,156.465,0,364.4379,0,0
"SBS54",0,199.6399,0,29.225,321.7777,0,0,450.804,357.5892,220.3339,0,0,158.9391,107.1887,0,812.1853,0,0,0,261.2078,0,257.7021,270.9697,460.3557,0,36.2704,0,89.0706,0,432.8881,160.2515,0,549.4976,0,0,298.2815,27.9497,0,63.4007,0,0,185.5478,85.7844,332.4104,0,119.8783,176.0015,0,22.3156,0,466.024,152.4939,0,0,405.7091,846.3986,0,225.2635,784.649,274.9157,273.2591,0,0,109.9152,0,0,356.9213,106.9926,302.937,0,246.2657,0,268.3871,217.4768,401.399,765.248,1020.3428,48.1346,0,0,0,61.8488,0,117.6001,289.5673,82.7711,0,744.2397,227.3872,0,78.4738,77.634,1009.247,173.015,282.7627,65.2305,0,30.3882,0,0
"SBS55",0,0,0,0,0,0,68.2818,81.2945,0,0,0,0,34.318,0,0,42.5812,0,0,0,0,0,0,0,58.4085,0,0,0,21.1722,0,0,0,0,0,0,8.6022,0,177.7203,164.2789,40.9943,0,13.3275,0,0,0,0,129.2855,0,0,0,0,75.9994,69.5874,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8673,138.9617,0,123.7724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6057,36.5424,0,0,0,0,0,0,0,47.4921,0,0,0,0,0,0
"SBS56",800.7799,183.2695,0,545.0254,1227.5709,0,0,5547.0996,0,1307.6652,32.3134,0,1073.4767,74.8105,0,1379.4751,0,0,4200.6982,601.1087,135.9438,0,3152.126,0,0,44.7888,399.3174,0,1169.8999,1557.1757,2739.1568,0,0,980.2345,0,2751.4388,730.4321,122.8582,273.3383,0,0,45.5044,0,1134.6612,0,1184.6693,166.8062,0,201.0008,0,1230.3949,0,86.7492,0,1384.9686,2543.2837,126.7906,201.3177,0,1302.7862,171.9613,125.2543,167.7206,2590.7738,226.2753,0,0,2703.0883,934.7045,0,638.7545,0,0,0,0,0,0,3890.6071,86.3169,0,816.9277,0,36.5718,1299.6082,1253.6202,1426.8619,0,0,39.4854,0,589.7228,85.4272,0,731.6534,3162.6199,0,21.3545,0,0,0
"SBS57",737.5841,68.924,0,0,300.6605,511.6066,0,0,0,0,891.7418,334.4984,391.1766,0,43.9934,136.7095,1097.0953,0,0,0,0,0,0,0,1022.2659,0,0,0,1067.0613,0,0,1245.9403,0,968.4057,0,0,271.1806,0,0,0,1469.1771,0,99.1368,0,864.3114,0,0,0,0,0,49.7557,229.2643,0,357.9985,0,0,955.065,0,0,0,0,1103.6411,700.226,0,875.653,601.9024,0,0,118.3508,1266.7311,0,0,233.8405,0,0,0,0,0,1189.6178,515.9986,726.8142,0,0,0,235.1255,0,0,0,0,0,0,0,0,0,0,0,794.2218,0,832.257,635.0443
"SBS58",0,125.4799,43.2992,0,0,0,0,127.9838,0,246.4406,0,0,0,30.2848,0,0,0,74.497,0,0,285.1812,0,89.1717,0,0,0,0,0,0,0,0,0,0,0,0,320.4197,8.527,145.6225,0,0,0,0,0,0,0,374.9972,0,0,0,0,0,0,0,0,0,0,0,350.8784,0,143.1943,0,0,0,0,0,0,0,0,60.6492,0,0,0,0,0,97.8406,0,0,0,0,0,0,0,126.0137,0,195.67,0,73.2629,0,18.6741,93.0562,0,0,0,0,0,0,0,133.424,0,0
"SBS59",0,57.547,0,0,22.729,134.4342,0,71.7277,252.7164,0,0,0,0,0,0,361.8811,0,134.3275,0,22.0525,0,32.5623,0,295.9465,0,110.4172,0,78.2622,62.128,215.0586,133.3095,193.6468,0,0,0,0,0,0,0,5.3433,0,0,0,102.7539,25.4755,0,60.4732,0,64.7766,73.5403,207.3072,0,0,28.9359,0,0,0,0,77.6335,0,288.4402,22.5562,15.2801,0,120.0851,0,126.1153,72.4022,0,0,61.8446,166.9796,294.4296,0,118.3263,9.8215,0,0,0,1.2355,91.5386,118.7692,0,1.4474,38.7331,0,0,0,57.9897,0,25.6225,119.788,14.9351,0,0,122.7549,8.3123,41.9416,0,75.3276
"SBS60",0,237.087,0,0,0,0,0,0,0,0,0,0,0,325.7293,0,0,269.6213,0,0,0,0,0,0,0,0,0,0,18.9351,0,0,0,0,0,0,0,0,226.0074,219.938,257.6896,0,264.9911,0,0,0,0,229.7164,349.3972,206.2506,0,21.4947,0,301.7755,311.8907,8.3496,0,0,1.4327,298.3708,0,0,0,257.5607,1.804,0,0,0,174.9279,21.0554,228.2153,0,0,0,0,199.7776,0,0,197.8553,0,35.0338,8.9683,0,0,275.1181,0,256.9255,0,0,0,0,357.7991,0,0,0,331.4266,347.0235,0,0,0,0,0
"SBS84",42.8757,0,0,0,0,112.874,0,0,0,0,0,234.7747,0,0,0,0,55.3825,37.8315,0,13.0658,0,147.3532,0,0,0,138.986,0,0,152.624,215.8211,21.248,107.2197,0,188.6546,0,0,0,0,0,0,0,0,0,17.7069,151.9952,0,0,0,0,0,0,0,0,0,0,175.4056,87.6727,0,0,0,0,61.3804,101.908,0,212.6765,30.6483,0,0,0,6.8937,101.8839,0,0,0,0,0,78.3105,0,46.3736,34.0963,0,0,0,0,0,26.3196,0,0,0,0,0,0,83.8977,0,0,0,166.0498,0,300.6702,0
"SBS85",1661.6936,0,0,0,0,1945.6762,0,0,12.9982,0,2391.4124,1129.6354,0,0,0,0,1806.2001,0,0,0,0,0,118.3096,0,2436.3125,0,0,64.7676,2267.8129,0,0,2367.3166,0,2200.0584,0,0,0,0,0,0,1427.4136,0,0,0,2456.1482,0,0,0,0,0,0,0,0,1332.4544,0,0,1890.2262,0,0,0,0,1739.2675,1900.2247,0,2284.1942,1070.1049,0,0,0,2426.5272,51.2338,200.3468,115.5795,0,0,0,0,0,1971.2317,1304.5744,2403.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037.4635,0,2476.3323,2533.5921
